"","0","  1.000000","  1.000000","  1.000000","  1.000000","  1.000000","  1.0000000","  2.000000","  2.000000","  2.00000000","  2.000000","  2.000000","  2.000000","  2.000000","  2.000000","  2.0000000","  2.0000000","  2.0000000","  2.000000","  2.000000","  2.000000","  2.00000000","  2.000000","  2.000000","  2.000000","  2.000000","  2.0000000","  2.0000000","  2.0000000","  2.0000000","  2.0000000","  2.0000000","  2.000000","pVal","BHpVal"
"1","sp|Q14624|ITIH4_HUMAN"," 22.020425"," 21.930595"," 23.391000"," 23.253497"," 22.947923"," 23.1571421"," 19.636398"," 19.285409"," 19.35358716"," 19.469653"," 23.115214"," 22.964568"," 24.019031"," 24.093456"," 20.6888478"," 20.7048935"," 20.8739242"," 20.901488"," 21.064290"," 20.954275"," 19.41293078"," 19.436529"," 20.053238"," 19.948107"," 20.045343"," 20.0852636"," 20.4056523"," 20.7111307"," 19.7144643"," 19.6164686"," 19.7527804"," 19.769439","2.23660650632858e-05","0.068865114329857"
"2","sp|Q7Z2Z2|ETUD1_HUMAN"," 10.821885"," 11.975270"," 11.827311"," 12.115387"," 12.909794"," 12.7035363"," 13.416743"," 13.821452"," 10.80299942"," 12.425341"," 15.873077"," 15.211519"," 13.382850"," 13.411108"," 15.2321658"," 15.4725320"," 15.7612182"," 16.042301"," 15.826984"," 15.216389"," 16.43363336"," 16.375725"," 14.817757"," 15.729988"," 16.379310"," 16.3616977"," 12.2174484"," 12.0063643"," 11.9606402"," 11.9072834"," 14.1618619"," 14.461017","4.78041659238775e-05","0.0735945134398095"
"3","sp|Q92797|SYMPK_HUMAN"," 16.905941"," 16.003811"," 15.337252"," 15.107814"," 14.785993"," 15.5185440"," 14.801488"," 15.176632"," 11.40544073"," 13.303333"," 19.663096"," 23.718165"," 17.862158"," 21.370273"," 19.2500537"," 21.9082710"," 22.3610900"," 22.324283"," 22.255358"," 22.371181"," 20.41908816"," 20.402610"," 21.292736"," 21.624581"," 18.750564"," 19.1945426"," 13.6462553"," 13.6601785"," 19.1438967"," 18.8917576"," 17.8621709"," 18.441299","8.9035340087784e-05","0.0913799373767623"
"4","sp|Q9P0M6|H2AW_HUMAN"," 16.390643"," 16.523604"," 15.772888"," 14.351404"," 14.487147"," 13.5306026"," 17.068332"," 13.618974"," 13.44943491","-16.609640","-16.609640","  5.549666","  5.088133"," 11.092117"," 17.6071412"," 17.8377614"," 17.6883774"," 17.820611","-16.609640","-16.609640"," 13.98152625"," 13.232733"," 11.491444","-16.609640","-16.609640","  6.5823360"," 11.9043620","-16.6096405","  9.9266975","  4.1042379","  0.8903911","-16.609640","0.000158974554752281","0.122370663520568"
"5","sp|P09493|TPM1_HUMAN"," 24.260692"," 24.187069"," 24.141022"," 23.940557"," 24.260692"," 24.2891206"," 23.958369"," 24.010520"," 22.76908133"," 22.731497"," 25.464509"," 25.069072"," 23.065535"," 22.765284"," 21.9926324"," 21.8626612"," 22.4720462"," 22.442295"," 24.448844"," 24.371192"," 22.49930376"," 22.465338"," 22.720775"," 22.797638"," 24.686456"," 24.7945158"," 23.6430635"," 23.8093128"," 23.3375609"," 23.3238860"," 22.6985057"," 22.670936","0.00026838151150535","0.158598572690104"
"6","sp|P0CG29|GST2_HUMAN"," 14.705841"," 14.782423"," 16.008813"," 16.553806"," 14.489634"," 14.2178199"," 15.401055"," 15.130814"," 18.30869938"," 17.938193"," 20.299644"," 19.340187"," 17.273961"," 16.218963"," 15.2430900"," 16.5376867"," 15.2218562"," 16.654123"," 16.212929"," 16.218595"," 14.91769801"," 14.758965"," 16.030289"," 15.806453"," 20.290251"," 20.5413528"," 20.8744744"," 21.1727447"," 19.1121371"," 19.1860248"," 19.6187889"," 19.831869","0.000309058602189226","0.158598572690104"
"7","sp|P00352|AL1A1_HUMAN"," 25.555084"," 25.400803"," 24.738923"," 24.733762"," 25.473827"," 25.5550843"," 24.931569"," 24.908848"," 23.69710332"," 23.749192"," 25.133202"," 24.904261"," 24.303127"," 24.093456"," 24.5696424"," 24.4922835"," 24.9315686"," 24.908848"," 24.871735"," 24.867028"," 23.63200829"," 23.504458"," 24.852814"," 24.774547"," 23.528504"," 23.6649229"," 24.6208677"," 24.7181649"," 22.8110999"," 22.8169095"," 23.7795655"," 23.779565","0.000447685599352184","0.193075121486701"
"8","sp|Q92556|ELMO1_HUMAN"," 15.229917"," 15.909862"," 14.866831"," 15.369547"," 14.900824"," 15.2450732"," 13.326220"," 13.476396"," 10.90115670"," 10.273913"," 16.413656"," 18.456396"," 14.310201"," 15.040288","  9.4471802"," 11.2909266"," 12.8992655"," 12.099513"," 10.904583"," 14.221486"," 15.37809908"," 14.591962"," 15.976938"," 16.175754","  6.323609","  7.6738129"," 12.7182449"," 11.4152015","  8.0863921"," 11.4345535"," 15.8528934"," 15.606373","0.000501656697594545","0.193075121486701"
"9","sp|Q96C86|DCPS_HUMAN"," 17.547503"," 17.675805"," 17.355244"," 17.733862"," 16.471936"," 16.7405972"," 17.402011"," 17.145882"," 17.10754392"," 17.272379"," 20.618302"," 20.411886"," 19.975923"," 19.860044"," 20.9439629"," 20.8264075"," 21.3927515"," 21.192381"," 18.576787"," 18.489021"," 17.54017540"," 17.441451"," 18.518854"," 17.914539"," 19.220943"," 19.6348886"," 17.8915207"," 17.6496548"," 15.8250918"," 15.7663948"," 19.3091327"," 19.225935","0.000650943368807664","0.2226949591732"
