"","0","  1.0000000","  1.000000","  1.000000","  1.000000","  1.000000","  1.0000000","  2.0000000","  2.000000","  2.00000000","  2.0000000","  2.000000","  2.000000","  2.000000","  2.0000000","  2.0000000","  2.000000","  2.0000000","  2.00000000","  2.000000","  2.000000","  2.000000","  2.000000","  2.000000","  2.000000","  2.000000","  2.000000","  2.000000","  2.00000000","  2.000000","  2.000000","  2.0000000","  2.000000","pVal","BHpVal"
"1","sp|P13671|CO6_HUMAN"," 20.0677001"," 20.274784"," 19.625008"," 19.560821"," 19.362564"," 19.6209602"," 16.9088533"," 16.196724"," 15.77996365"," 16.1986427"," 16.406829"," 17.078981"," 20.592400"," 20.3163830"," 17.6743069"," 17.529890"," 15.4357330"," 15.67005446"," 16.331442"," 16.530103"," 15.933712"," 16.325097"," 16.140216"," 16.159109"," 17.731704"," 18.072594"," 17.255832"," 17.69985676"," 17.776296"," 18.007455"," 15.8799520"," 16.969469","2.19382178286784e-10","6.75477726945007e-07"
"2","sp|Q9NQC3|RTN4_HUMAN"," 26.1702466"," 26.111750"," 26.255369"," 26.263955"," 26.477745"," 26.4717709"," 26.1499280"," 26.087802"," 25.75458236"," 25.7915618"," 26.249604"," 25.860291"," 25.645020"," 25.5245825"," 24.6479433"," 24.626704"," 24.4625613"," 24.39568716"," 25.458827"," 25.667191"," 25.469187"," 25.625234"," 25.443348"," 25.425957"," 26.183917"," 26.234089"," 25.289255"," 25.35075398"," 25.665583"," 25.767411"," 25.5219219"," 25.642533","7.22299570524457e-07","0.000801733088266632"
"3","sp|Q9Y6X5|ENPP4_HUMAN"," 18.6398389"," 18.910627"," 18.190540"," 18.360955"," 18.646468"," 18.8321474"," 17.5943046"," 17.816157"," 17.17835301"," 17.4033834"," 17.692648"," 17.658921"," 17.259638"," 17.5940877"," 16.5880098"," 16.406368"," 14.8942031"," 15.43817250"," 16.869169"," 16.933536"," 17.512303"," 17.552167"," 17.648420"," 17.509311"," 18.212612"," 18.234091"," 17.701441"," 17.59754376"," 17.768181"," 17.950471"," 18.1222600"," 17.999030","9.11157694184068e-07","0.000801733088266632"
"4","sp|P06681|CO2_HUMAN"," 19.8456797"," 19.331781"," 18.848234"," 19.040094"," 19.023551"," 19.3132555"," 17.6753662"," 17.594649"," 16.22242921"," 16.1287577"," 18.747019"," 18.981310"," 20.463621"," 19.6232801"," 17.4475441"," 17.234235"," 16.6208984"," 16.45314567"," 17.735635"," 17.761193"," 16.921938"," 16.979566"," 17.789835"," 17.564873"," 17.594508"," 17.341655"," 17.493129"," 17.63041724"," 18.016684"," 18.091179"," 17.3635316"," 18.067692","1.04154996851787e-06","0.000801733088266632"
"5","sp|Q9NVA2|SEP11_HUMAN"," 23.7314759"," 23.520850"," 23.825927"," 24.026029"," 23.945779"," 23.4824557"," 24.7634377"," 24.916392"," 25.24853408"," 25.2397272"," 24.714789"," 24.647279"," 24.632366"," 24.5754897"," 24.4250043"," 24.488350"," 24.3326655"," 24.45273101"," 25.193276"," 25.241983"," 24.887013"," 25.153697"," 24.682316"," 24.940122"," 23.691927"," 23.887217"," 24.522454"," 24.66144183"," 25.655710"," 25.378690"," 23.9377093"," 23.365422","1.6403398318603e-06","0.00101012126845957"
"6","sp|P01042|KNG1_HUMAN"," 24.2056457"," 24.576733"," 23.277331"," 23.435797"," 23.420124"," 23.5437455"," 19.8024580"," 20.017586"," 20.61805604"," 20.7459756"," 22.996934"," 22.917455"," 25.201337"," 25.2810262"," 21.2831082"," 21.376004"," 20.9690577"," 20.84548227"," 20.884753"," 20.988542"," 20.395160"," 20.471763"," 20.807457"," 20.743916"," 22.127067"," 21.957365"," 21.497857"," 21.44888141"," 22.495512"," 22.468706"," 21.7117945"," 21.975303","2.78837825409938e-06","0.001430902774062"
"7","sp|Q8IUD2|RB6I2_HUMAN"," 19.2050636"," 19.712368"," 19.411928"," 19.600549"," 19.432798"," 19.1581852"," 20.3428666"," 20.271975"," 20.40578801"," 20.5210554"," 19.549260"," 19.614572"," 19.410967"," 19.3401297"," 19.6628611"," 19.594038"," 20.3981051"," 20.45502275"," 20.521631"," 20.384431"," 20.358098"," 20.258072"," 20.125124"," 20.020415"," 21.274224"," 21.315132"," 21.278153"," 21.21829770"," 19.704116"," 20.031111"," 20.7842664"," 20.554728","4.11605114332821e-06","0.00181047449575822"
"8","sp|Q00688|FKBP3_HUMAN"," 22.3379974"," 22.222027"," 22.417040"," 22.516174"," 22.083252"," 22.1822720"," 22.0711864"," 22.088498"," 21.90012750"," 21.8734490"," 22.264419"," 21.759986"," 22.084211"," 21.7711702"," 22.1238677"," 21.978698"," 21.7895986"," 21.58745191"," 21.634868"," 21.734148"," 21.714519"," 21.770002"," 21.880764"," 21.933621"," 21.260003"," 21.353274"," 21.398080"," 21.59214689"," 21.523094"," 21.353452"," 20.3510614"," 20.350820","7.28852298731637e-06","0.00280517028474339"
"9","sp|P0C0L4|CO4A_HUMAN"," 25.0681075"," 24.905915"," 24.142709"," 24.135006"," 23.978447"," 23.9908524"," 20.9150388"," 21.089274"," 21.71812138"," 21.8208507"," 23.484465"," 23.442717"," 25.512211"," 25.1302303"," 22.9142086"," 22.693501"," 22.6260820"," 22.51963886"," 22.054754"," 22.065244"," 21.936504"," 22.068857"," 22.045572"," 22.083116"," 23.530819"," 23.589837"," 22.481805"," 22.61480714"," 23.036319"," 23.082798"," 22.8430475"," 22.905062","1.71610852325555e-05","0.00587099793678205"
"10","sp|P55265|DSRAD_HUMAN"," 17.0884619"," 17.170458"," 17.487920"," 17.739115"," 17.197218"," 17.7424802"," 19.5116904"," 17.740310"," 17.47392164"," 17.3728113"," 19.068186"," 19.066062"," 18.838842"," 18.7511528"," 20.2524007"," 20.132401"," 20.3370093"," 20.23122836"," 17.636071"," 17.886252"," 17.807557"," 17.648640"," 17.886013"," 17.913441"," 18.299595"," 18.515252"," 17.890821"," 17.73484655"," 17.892850"," 17.713898"," 19.4980115"," 19.926182","2.02868611760949e-05","0.00624632455611962"
"11","sp|A5YKK6|CNOT1_HUMAN"," 15.8032773"," 16.085230"," 15.425342"," 15.511111"," 15.953189"," 14.9976430"," 15.8611823"," 16.124173"," 15.71956727"," 15.7913170"," 16.912009"," 17.949349"," 17.249612"," 17.1448133"," 17.6501663"," 17.988829"," 17.4226721"," 17.55570918"," 16.913338"," 16.472828"," 16.919414"," 16.252860"," 17.019098"," 16.808945"," 17.628672"," 18.015212"," 15.773231"," 16.33149417"," 16.518312"," 16.289283"," 18.1976996"," 18.168718","2.65700672709957e-05","0.00743720337521779"
"12","sp|Q01433|AMPD2_HUMAN"," 19.4348079"," 19.686671"," 19.581793"," 19.879675"," 19.104488"," 19.6267004"," 20.2659892"," 20.489443"," 20.73830137"," 20.7503302"," 19.857053"," 19.915421"," 19.770830"," 19.8305270"," 20.7925792"," 20.739292"," 20.8535340"," 20.94954327"," 20.468907"," 20.397727"," 20.711790"," 20.723961"," 20.695999"," 20.635531"," 19.987015"," 19.781414"," 20.483395"," 20.67345441"," 20.684878"," 20.875059"," 20.1892556"," 20.161037","3.76835780813764e-05","0.00950323116019048"
"13","sp|P19827|ITIH1_HUMAN"," 23.5903879"," 23.392226"," 22.840746"," 22.849071"," 22.458653"," 22.2808036"," 21.2413911"," 21.462172"," 20.51637964"," 20.5664155"," 21.897239"," 21.546756"," 23.893014"," 23.9483253"," 20.8689949"," 20.802031"," 20.9143516"," 20.41683138"," 20.634489"," 20.619835"," 20.496967"," 20.566451"," 20.933984"," 20.726674"," 21.563722"," 21.214245"," 20.978321"," 20.94534023"," 21.723661"," 21.739717"," 21.4727727"," 21.174798","4.01240679059682e-05","0.00950323116019048"
"14","sp|P07358|CO8B_HUMAN"," 17.9254712"," 18.780739"," 18.264561"," 18.187588"," 16.296428"," 16.6174947"," 13.3382254"," 12.849327"," 12.82971310"," 13.4354290"," 16.767761"," 16.873483"," 19.559243"," 19.1622363"," 14.2075778"," 13.827295"," 13.6116031"," 13.23152627"," 14.680529"," 15.067815"," 13.261137"," 12.783441"," 13.920217"," 13.787678"," 14.262000"," 14.076969"," 13.447281"," 13.98413329"," 16.294247"," 16.026464"," 13.7157636"," 13.695439","4.72207047084017e-05","0.0103851821283692"
"15","sp|P22033|MUTA_HUMAN"," 22.6662935"," 22.798997"," 23.007618"," 22.865838"," 23.101915"," 23.0466998"," 22.6419463"," 22.551175"," 22.39438889"," 22.2886602"," 23.091365"," 23.152241"," 22.010958"," 21.8900562"," 22.2209416"," 22.049541"," 22.1712421"," 22.32963536"," 22.614890"," 22.704889"," 22.472698"," 22.524527"," 22.435749"," 22.444057"," 22.442898"," 22.365926"," 22.667084"," 22.65367925"," 22.521839"," 22.505170"," 21.6894819"," 21.746721","6.54715377124809e-05","0.0134391243077819"
"16","sp|Q9P0M6|H2AW_HUMAN"," 16.9496463"," 17.342183"," 15.220099"," 13.822297"," 16.082622"," 15.1640087"," 16.8536468"," 13.585103"," 14.33839635","-14.1803134","-18.835463","  4.334766","  4.163199"," 10.5703844"," 16.7882586"," 17.070821"," 16.3800343"," 16.51457003","-16.348362","-16.180929"," 14.555209"," 13.813295"," 11.619953","-15.819236","-17.385440","  6.356404"," 11.990736","-14.83629933"," 11.636051","  5.963276","  0.3986685","-17.610609","7.90612939027671e-05","0.0152143577454137"
"17","sp|P28676|GRAN_HUMAN"," 19.8325151"," 20.117637"," 19.758950"," 19.560080"," 19.872719"," 19.7891134"," 19.6914063"," 19.640079"," 19.14924722"," 19.2448711"," 19.675833"," 19.643552"," 19.849989"," 19.7954520"," 17.5444460"," 17.135212"," 16.9152215"," 16.97173721"," 19.187086"," 19.302174"," 19.336629"," 19.386425"," 19.517316"," 19.612392"," 18.832558"," 18.749076"," 19.256805"," 19.12340031"," 18.283572"," 18.701514"," 19.5942160"," 19.437767","0.000112444910166605","0.0203657575531163"
"18","sp|P12955|PEPD_HUMAN"," 22.8998662"," 22.304621"," 22.710398"," 22.725524"," 22.374710"," 22.5408836"," 22.7103970"," 22.576876"," 22.67091537"," 22.6559711"," 22.594159"," 22.493689"," 23.677533"," 23.6828618"," 24.8041137"," 24.674512"," 25.1314086"," 24.98360054"," 23.090077"," 23.333661"," 23.430267"," 23.425775"," 23.618627"," 23.495607"," 23.187040"," 23.421173"," 22.604396"," 22.54300730"," 22.672935"," 22.649302"," 24.7443347"," 24.883907","0.000143778293735309","0.0236498904628671"
