"0","1","1","1","1","1","1","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","LogFC","Zstatistic"
"sp|Q99963|SH3G3_HUMAN","21.2339368955066","21.3131943399734","23.1867124069895","23.2124815831369","21.0711329599283","20.7796491773962","23.2474092690431","23.1614886118504","23.8593458021617","23.7648925100104","22.3641698523572","22.3330867833485","20.6300396462021","20.625473980862","18.6809828216861","18.6695027620738","18.9562909098063","19.1900879461298","23.1483678152861","23.1840283292905","23.1593903496882","23.1994375895331","22.8487958902935","22.944681726185","21.499672850539","21.5343907777727","23.3987675008562","23.3177291971814","23.3340229146785","23.5114500307417","20.7433520956285","21.0089382218932",0.216237338427142,0.314115766660656
"sp|P20042|IF2B_HUMAN","22.8831060294242","23.4093871026967","21.0164444908745","21.1944822890655","21.8387642692195","21.9357409616302","20.896955747945","21.0783063576162","20.6073470698834","21.0358308428764","21.5339994678891","21.6406463031351","22.2429109288048","22.3308487729473","22.9255820624735","22.9684255784448","22.9356184943651","23.0835295432571","21.7628837469223","21.5803395818933","21.3570397793048","21.3330447056288","21.4363803938754","21.362351202705","22.9500341648597","22.7843534635727","20.8574560630001","20.7177912493794","21.0284474124691","21.0311802132067","22.442358646902","22.4334754092427",-0.269387158803669,-0.703102432295154
"sp|O95861|BPNT1_HUMAN","20.8729211202484","20.7447241952285","21.3870478240526","21.3168211644762","22.131070345993","22.0913488157051","21.0049607071959","20.9122049890489","21.5806178690139","21.5480347813467","21.8138406626151","21.3196765696682","21.903157373873","22.136343167101","23.108997486534","23.016357310851","23.1297579960624","23.0430401213334","21.7766749880129","21.7966750934141","22.0666468817265","21.9712385523084","22.4371308254146","22.3187695450413","22.2804738400278","22.3045151277417","21.5592749367471","21.7235064302123","21.3089253504483","21.6091025195147","22.6117151381836","22.3637903278525",0.58728308450386,2.0631947287909
"sp|Q9Y678|COPG1_HUMAN","23.4266318229957","23.852750282357","21.2524202888264","21.1504522790603","21.8968585592906","22.0296754676734","21.2503006192706","21.257900933436","21.2450738862422","21.1652568049693","21.9004685105442","21.9593416771597","22.6926230109644","22.5028617887885","22.491654734826","22.4148696738559","22.4275975505085","22.466453448331","21.1809033335806","21.2420721548091","21.1646809090746","21.2269264111674","21.1511529047832","21.2705046697653","23.4537664111929","23.4384099881272","21.2904128109825","21.1725938925295","21.3196263228603","21.3377356101736","22.5343241145511","22.7813531742189",-0.409221033895194,-1.05114881878172
"sp|Q9UHX1|PUF60_HUMAN","21.4421522252717","21.9689457303049","20.5818125302912","20.519137778143","20.3594475842622","20.2911462926197","20.4704639047615","20.5059393761423","20.2318070648506","20.3431931555916","21.509019904531","21.3959504521639","21.9374509036677","21.8158705400353","23.0236140014779","22.9239476122667","22.9209416670633","23.0560123993985","20.6285595409745","20.6148368881288","20.3772230715618","20.3770039853942","20.617324385872","20.6373128573488","22.7458497108444","22.5446545041328","20.5535291510952","20.5419123925785","19.9351070894042","20.068413946506","21.7430595511583","21.9218553437287",0.453738384239069,0.941352804618974
"sp|Q9Y697|NFS1_HUMAN","20.9573413984283","20.9027661970905","22.3136333750113","22.3137265420588","22.373318515965","22.2332759851265","22.4381021730622","22.5265643616542","22.6264990949638","22.6642070573241","22.0988170962696","21.9511393764706","21.27996539382","21.1065413357021","21.4465541281222","21.4162488008992","21.7113350629284","21.7324773904125","22.2514536499715","22.1708279504198","22.53216143647","22.4495189202344","22.0728048612694","22.29069182548","21.3405360402537","21.420968710016","22.9177182751086","22.7307065841826","22.8710938431716","22.8004580150164","21.8748143926328","21.6153976607671",0.240403380330875,0.919859698251704
"sp|Q92896|GSLG1_HUMAN","21.8371313404012","21.5434557768582","20.47363125536","20.5379114668301","20.814579196797","20.9534826083483","20.8749429817245","20.8842203179915","20.4491671655937","20.4025534779867","20.762576626909","20.4085904707867","20.6421887885077","20.6553861486184","21.5658059171966","21.4434232410271","21.8546912272948","21.9457946021941","20.6393779771644","20.5955862396637","20.437605947891","20.5853710092277","20.3428881457525","20.4153017311953","21.7889509101956","21.840557228255","20.4685661868364","20.5932359769556","20.8541614948733","20.8344261392284","21.5956895470347","21.5974150940134",-0.0744201049887297,-0.30058666408383
"sp|P21964|COMT_HUMAN","21.9791108100399","22.2660708813698","21.5895140708852","21.5157019369908","20.0269127910557","19.812266527362","22.1650208998139","22.1366032339509","21.0199044841346","20.9038066053028","19.7534022523638","19.285153514961","21.9942733980911","21.4783616879277","21.443739398709","21.4647453014224","21.9961642347706","22.0190877449697","22.7264533407108","22.6879865294464","22.0698179395279","22.111198305419","22.9478806456718","23.1327327068555","19.1934052079805","18.7222217474223","21.2829748427164","20.9708510820881","18.7406980633214","19.286400709637","23.6567079892785","23.6869520853748",0.208541560905309,0.313738867364362
"sp|P16435|NCPR_HUMAN","22.6288481749117","22.5993735088003","21.2150480930631","21.2939691095417","21.0086887275892","21.3231152759183","21.3631792900119","21.3723478226823","21.0656230027694","20.9758778690547","21.5428005280112","21.404205064549","22.4078524268984","22.2609589613859","22.0538010760368","22.1404953347108","22.4217133059213","22.3131839932386","21.2229950534189","21.2199630141486","20.9621724604953","20.7172827896371","20.8321282743628","20.9380041291739","22.9226415143619","22.7517922212979","21.3362658455408","21.1377579094787","20.5577244177878","20.7555542465149","22.3703635273522","22.4740158778635",-0.102897258496351,-0.30152049230211
"sp|Q9UHC6|CNTP2_HUMAN","21.069029021002","21.5184696049641","21.9676333268859","21.9243653806276","22.17398426278","22.3610156846557","22.6813297399727","22.6881787384034","22.5968021453774","22.7386951807967","21.6360747876005","21.541460683195","19.9555560629186","19.9175035269925","20.3069925270645","20.6072826822635","20.6227123410864","20.5650093168175","21.8052783744833","22.0109058299862","22.2889293201224","22.3101542787787","21.8961449034512","21.7502994624097","20.6435791025294","20.5500130506078","22.6548975890161","22.6667018357784","22.2773185856726","22.5885557925242","20.8427968776273","20.7736784286783",-0.263531560080925,-0.673245920042494
"sp|P48444|COPD_HUMAN","22.503540835217","22.2998157449244","20.4951379786655","20.7547038582965","21.2981260700291","21.0157352362841","20.7398564598302","20.7654116313383","20.8629106597707","21.0212180394534","21.319441738155","21.1443950474662","21.954375058504","22.4665683208822","22.0912156319641","22.1293856589455","21.9994502508652","22.1383386530527","20.9101539356505","20.9444679241282","20.9545197518895","21.1734805094282","21.0970733709611","21.0458104940798","22.0250555838777","22.0795475577675","20.7121730404614","20.9430463726887","20.4407330630126","20.6322117153625","22.1095904784868","22.0383716778154",0.000810900436373041,0.0026519436403693
"sp|Q9NY33|DPP3_HUMAN","22.532353950288","22.8143646830594","20.7451281735231","21.0059248714597","22.1056082237165","21.7566642290498","20.8977607008561","20.9755953680661","20.9429117328093","21.1516332952613","21.8073853965225","21.5687243965872","21.9329839136794","21.651015980559","21.7176805074681","21.6737984571442","21.928478573164","21.8256526041867","20.7957397881495","20.7397980840541","20.8897008931547","20.8880824982195","20.8786486858321","21.1182610001194","22.5285063627175","22.5815577953595","20.7977186075479","20.8413014867432","20.5209765465813","20.5806253147621","22.5385491957673","22.4866040051604",-0.461389975006188,-1.50443241781131
"sp|Q96RQ3|MCCA_HUMAN","21.1396419867524","21.0536654830568","21.1919869995527","21.1762475151342","21.9920174228556","21.8997998307133","21.2710745454071","21.2137479239294","21.2866238515648","21.2959105312966","20.9013823825713","21.1348442349258","20.4584889769618","20.582141745087","20.7881973813196","20.9073060166764","21.2248050600614","21.2639421215941","21.8228642509613","21.7442241848238","21.5140596875373","21.5108867585524","21.5567642854011","21.5400461612414","21.2017577658496","21.2426933013191","21.5477921740801","21.3151673208294","21.8226915826038","21.9934442354598","21.3086054344053","21.497926258665",-0.114547149048397,-0.669208474809963
"sp|O15061|SYNEM_HUMAN","22.1807834775661","21.6900513743972","17.6084298340923","17.3559241698081","23.2495521632167","23.0370443522553","19.3082180165874","19.3042009540156","18.9762175722016","18.984115876901","19.3803799125255","18.1896266671903","20.0194056585784","20.2758587033311","17.4866181209924","17.0253709446442","17.8499359192677","18.2458533470417","17.9978553097299","18.0607408981583","17.7518992068193","17.9625998657337","18.068438069405","18.1626208061156","21.648892661144","21.6134801221663","19.1179042221866","19.1378851946383","19.2339139704428","19.291672297631","20.797270331608","20.7894212460286",-1.86092064509734,-2.60394169853134
"sp|Q7Z6Z7|HUWE1_HUMAN","19.5074775435986","19.7223117169006","20.0981183394367","20.1619859137559","18.9355623491546","18.9182574660098","19.5101235239878","19.407626520983","19.4418765741249","19.5260079816934","20.049623844439","20.3313636922761","20.4191928867788","19.9832750606557","21.1173650288198","21.3199336228289","21.035508550839","21.30358180311","19.7750514798032","19.4195853467795","19.9546547289319","20.0867010406947","20.116107570844","20.2713451000967","20.3608719765797","20.3026144351425","19.5935459705727","19.6763566068126","20.1913954497814","19.7083563409071","19.8419633942751","20.061182072993",0.550995606482191,2.23622987603417
"sp|Q96HE7|ERO1A_HUMAN","24.4445863532551","22.5772523439242","21.1359136417042","20.9144299333811","21.2246774847535","21.1608175225971","21.6602549833665","21.1961529789124","21.1087764971611","21.2809170959823","21.7278080722155","21.8523169535134","21.4777269062924","21.9634391209267","22.5702288006478","22.4758815787559","22.6439205181188","22.695439609288","22.061151053582","21.9038385031252","21.5028636477305","21.3878120773539","21.354226432628","21.3364628812578","22.4356248832841","22.3755443482453","21.0151592454675","20.915590913982","22.2545968859235","22.1367692099533","22.6652602262573","21.7774734227481",-0.0506081263353156,-0.139861272344165
"sp|Q14168|MPP2_HUMAN","19.7827405821495","20.205262013787","21.9745537266883","22.0215237055859","21.8251726833828","21.9059075483825","22.121841189765","22.0805722522053","22.8367050625274","22.7875889749189","20.9006913016773","20.6247379712365","20.4988008964942","20.3222002781885","19.8618030761795","19.7439542155311","19.731823298667","19.9464861884909","21.2449996791425","21.2757605762191","21.88679573115","21.9030396904363","21.100369477276","21.2061569373555","21.3516177478298","21.5056952058732","22.0049424933254","22.0494897215081","22.3894886384075","22.232112218962","20.6717579802591","20.6540372691001",0.00145365862577039,0.00330686599891853
