"0","1","1","1","2","2","2","LogFC","Zstatistic"
"sp|P35542|SAA4_HUMAN","29.2829159906311","29.7212559442757","27.0158416839765","27.5503586419109","27.6391782679128","27.6922858299705",-1.03581184533098,-1.23183140935859
"sp|P10451|OSTP_HUMAN","26.6145406409623","25.6573762470285","25.5507646582589","24.1863605370971","24.4575342467129","24.1176299896391",-1.68097307118098,-4.33828150746326
"sp|Q9UGM5|FETUB_HUMAN","25.2555480399512","24.8441157797464","24.7106137087885","23.4350548122109","24.8506283200734","23.5280679605304",-1.00997591906761,-1.89990933388605
"sp|P01781|HV320_HUMAN","24.8590898053672","25.1869633540616","24.5718783171534","26.601707768643","25.8722074982834","25.9955556584028",1.2998315788843,3.69160874975186
"sp|P01768|HV307_HUMAN","21.546104179421","20.475436307372","20.7621972307799","24.7849007297685","23.9294131152487","24.8188781105642",3.56490912655214,7.96516081485395
"sp|Q9UHG3|PCYOX_HUMAN","21.5702417114218","20.1906247992292","18.5411817804822","20.7408199447056","21.4836329938965","21.2600520099441",1.10724454508101,1.0913828344076
"sp|Q9HCU0|CD248_HUMAN","22.5167726982286","22.5585302104282","23.2771898668631","22.440158683805","22.4062319327614","22.2818882720197",-0.396076986877052,-1.22917853304362
"sp|P05451|REG1A_HUMAN","23.716462769536","22.3979942413519","23.2071667247243","23.8426501122805","24.7443102889306","24.8931611198477",1.37557669696178,2.4810463041957
"sp|Q13093|PAFA_HUMAN","21.6766714988398","21.8522642033833","21.5928733129419","22.5585948575298","23.4191550914597","22.285814627858",1.06672872942045,2.66604665609326
"sp|P13598|ICAM2_HUMAN","23.5142847554011","22.5071594157951","22.8205794622941","24.0991867008898","22.9846397332339","23.1779887094515",0.474011900534444,0.984230787599776
"sp|P32119|PRDX2_HUMAN","20.0999555508916","22.3606292517725","24.8992810951591","22.4520698463442","20.5710786396033","21.0124372820545",-1.1993037948714,-0.8720267852315
"sp|Q15848|ADIPO_HUMAN","26.6452576078776","26.7829697847559","25.525923341603","27.4724512998425","27.3334659322983","28.2751921860033",1.37119068725984,2.75473849161105
"sp|P78324|SHPS1_HUMAN","22.0056786624646","22.0639497652024","22.7031134603437","22.5735133986864","23.9084658021484","22.8018448495975",0.831146448977182,1.74228665934162
"sp|P09382|LEG1_HUMAN","20.2766341070327","21.2414268312784","21.2729017337685","21.2642650922545","21.4444673148357","22.0743976111924",0.665429466508653,1.675544451117
"sp|P09960|LKHA4_HUMAN","20.8481757892444","21.4956184349301","21.2427640358191","20.1843871532185","21.0209917850778","21.0157007296342",-0.421258658332701,-0.905194555829299
"sp|P29401|TKT_HUMAN","22.1065668572089","21.7486078730074","22.9391484437053","20.8319567637141","22.533389821257","23.2443597353239",-0.0652860527172495,-0.0750648354925605
"sp|P98095|FBLN2_HUMAN","21.5700560118028","21.9496940769656","22.6627439215483","22.4076027140927","23.087621473516","22.6787510050529",0.646625630508274,1.60994545947866
"sp|Q6UX71|PXDC2_HUMAN","23.3148163577664","22.5086152027867","21.9854778925671","22.7654294411404","23.0110824815411","22.4572872276178",0.123790018326271,0.328496498288899
"sp|P62805|H4_HUMAN","20.8914058595394","25.919746627099","23.7045866183618","20.0309431740732","18.8189364414484","21.4060577284332",-3.4059967060169,-2.10533960500901
"sp|P15085|CBPA1_HUMAN","19.395973974808","18.5843607649176","19.1967359248337","20.926070731108","23.087621473516","22.7596681490741",3.20581158168666,4.73122293943592
"sp|P17936|IBP3_HUMAN","24.4316163480871","25.5389716555927","25.525923341603","24.3169198605786","23.1244202105316","24.2898851709345",-1.22086765750397,-2.05363428991743
"sp|P16930|FAAA_HUMAN","21.8208136411317","21.53179575714","21.8120569364506","23.069768991233","23.087621473516","23.1202473055641",1.37732234316448,7.00331000874984
"sp|Q02818|NUCB1_HUMAN","22.0098584363381","22.4665975852211","21.8936122579411","21.3632600516013","22.3583621307238","22.4500392181703",-0.082292511345937,-0.182981024607073
