"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14"
"1","0",1,1,1,1,1,1,1,2,2,2,2,2,2
"2375","sp|P22033|MUTA_HUMAN",16.0073887100387,16.3553340078334,16.3264582499949,16.3759369818443,15.3371676695448,15.540355652111,16.3419943256086,15.3956277027873,15.3089635813705,15.6776328038899,15.6463471439268,15.6801835586521,15.6532067871298
"2376","sp|O95182|NDUA7_HUMAN",13.4544779804404,11.0109977049543,10.7955590195968,9.88479118270206,13.6532304144139,13.4688743639047,12.4745308306005,10.8770307276786,11.376878695785,14.3533300715061,14.6007683655171,11.0624077311791,11.2095726150342
"2377","sp|Q9BXJ9|NAA15_HUMAN",13.4402975042431,13.4305695992001,14.4980788156419,14.4487816494537,13.3366719130422,13.9157922150238,13.2518705018436,16.3144112458266,16.0178585147757,14.5394815964039,15.4234113011135,14.7738596625336,14.749913250761
"2378","sp|Q9BXW7|CECR5_HUMAN",13.4557689907242,13.3394886815801,12.3348593260631,11.7003656230672,12.6179896909898,11.6729174318556,10.7887356917261,14.2355442459325,15.1534454694236,13.8857135380574,12.3905584093646,14.1936281484397,14.5053012050378
"2379","sp|Q4G0F5|VP26B_HUMAN",14.1096509923719,13.5843116767948,14.2858829625928,13.8874423193511,13.8816988427493,13.8421492235707,16.1970370177953,11.9214161505747,12.8445234439849,13.4145270051066,13.3871163188726,13.5868330807167,13.4892610512392
"2380","sp|Q9NUQ8|ABCF3_HUMAN",13.961499339699,13.5280556862343,15.3876095304104,13.9793221104342,13.8511136110865,14.1609191831847,14.7205758007012,16.5630867399416,16.6164394750728,16.0603090278619,15.4635309947334,15.7368810344045,15.9291066790626
"2381","sp|NQO2_HUMAN|",-14.8632244039736,-14.8342412430037,13.2230598447392,-14.5398083527668,17.6854065482957,17.4725148183802,11.817724889644,12.926450097682,12.8081194159036,17.5917894384088,17.5251690025879,11.4807762065105,12.7289689624874
"2382","sp|O60885|BRD4_HUMAN",-14.8632244039736,-14.8342412430037,-14.5979222300989,9.78729683271423,10.2171896080919,10.5178716650664,11.4957394422211,13.3760546755604,12.5438724198347,8.27039158794738,7.7724941013656,14.5013403667952,14.3096771103515
"2383","sp|O14841|OPLA_HUMAN",16.4323989808049,15.8832151804802,17.4375561429264,17.516596250368,16.3961590505153,15.7352778393566,15.629668488986,17.010069630485,16.7698244542228,16.517452551825,16.348406778535,14.660711735246,14.6485336062808
"2384","sp|O00139|KIF2A_HUMAN",15.6709964119569,15.5083063114028,16.2178763892631,16.3955161942516,16.7362623671327,16.7066707168122,16.7570672576166,14.840924781291,14.4996290368092,16.6649678223289,16.7423896963168,16.1339172888166,16.5096799892816
"2385","sp|Q9UGQ3|GTR6_HUMAN;sp|O75762|TRPA1_HUMAN",18.4554502250609,17.954996092989,18.9608264234275,19.6803457293678,17.9280178760243,18.3236211052821,18.5693819765154,17.8694067226114,17.7877431461851,19.3819164610835,19.4039515694844,18.4558623324087,18.0690992888334
"2386","sp|Q9H2P0|ADNP_HUMAN;sp|Q8TF66|LRC15_HUMAN",16.4836249132968,15.925948413188,17.1298082615106,16.8553838943568,16.4142136376307,16.5667251160678,16.8383318557486,17.2271684736656,17.5284716845991,17.4033916861709,17.0507696981484,14.5439452023925,14.7407986726771
