"Protein","1","1","1","1","1","1","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","LogFC","Zstatistic","QM_fdr","QM_FDRup","QM_FDRdown"
"sp|Q9UDT6|CLIP2_HUMAN","1.57647361346555e-05","1.74274528482401e-05","0.030371790127885","0.000305227513878983","0.619271013267826","0.185026389060478","5.72922426896522e-06","0.124328406337439","0.301327270819795","0.041236059862391","3.68599901005126e-06","4.48608147635851e-06","0.00173776636330543","2.33598463710446","0.211776954251061","3.05822095121817","115.721170236995","1.05699968553769e-05","444.726576592906","5.0753785658322e-06","6731.0729945074","9.87139022928378e-06","7.41775139835941e-06","7.15659596625827e-06","1.46253860052588e-05","0.143850335750827","0.00202841318696949","4.54938788901917e-06","1.63289396679538e-05","1.58462659423472e-05","1.17331664369653e-05","0.00164961007892053","40.6070030668421","0.430322369102805",3.15201002925362e-46,1.57600501462681e-46,0.116377880419704
"sp|Q14123|PDE1C_HUMAN","1581.75564348404","693.029886805733","1068.74061528977","3304.4137383517","1.58867263989318e-05","1.53303789355769e-05","5.72922426896522e-06","6.16026027328921e-06","1.01758963093688e-05","9.95164204567752e-06","18349.8069121664","19444.8383780107","1566.34201838581","277.137503846689","1.49552996733028e-05","1.56844053197643e-05","1.68983827189159","1.05699968553769e-05","3059.15403745065","4049.15034624243","2375.46089985968","4267.39680179384","18569.6908159348","13507.0756179743","30.353301352382","1.35619148521926e-05","2441.45139821227","4.54938788901917e-06","2993.22460969833","8571.98526725046","1.17331664369653e-05","1396.8453350664","25.6986320721517","0.256112349040532",1.17772324339361e-16,5.88861621696807e-17,0.160394141389681
"sp|Q496J9|SV2C_HUMAN","1.57647361346555e-05","1.74274528482401e-05","3387.3375285935","4483.59638628748","1.58867263989318e-05","1.53303789355769e-05","6810.99083163255","28657.7120446794","262.904403320119","348.214630540708","701.405493936729","1191.68430823859","3996.35795840903","4093.85155713961","1.49552996733028e-05","1.56844053197643e-05","60.93446189853","3.13288889595601","12306.1834033881","7031.14372129068","4466.68256370982","3605.51202989166","5599.38951194755","6520.97815498588","1.46253860052588e-05","1.35619148521926e-05","5445.63725722265","6167.96608683147","1.63289396679538e-05","1.58462659423472e-05","5701.9838184646","6433.16104697506","23.2331853609083","0.2400111155257",1.09212251400774e-14,5.46061257003872e-15,0.166204064194043
"sp|Q99569|PKP4_HUMAN","7299.80753956715","3210.23852300339","653.429834913533","594.955303857446","239.886846274434","9088.52602419969","5.72922426896522e-06","1134.63258368894","4829.44508518936","5073.18963313652","24787.3141895551","376.925842217536","746.883389488563","321.067483492","153.659404522304","1218.91744006105","874.296385474599","207.605279908865","11811.00460073","105.373786769835","831.71902706451","1055.89455692457","77.811913975184","533.574942211758","49.9250565542992","352.231880416031","476.166084140328","554.677288827564","153.62869188128","29.9624720805908","10.2310877990727","16.5519602015249","20.6845407563061","0.199090453334805",2.84852970934346e-10,1.42426485467173e-10,0.183055980231791
"sp|Q6NV74|K121L_HUMAN","572.593489473989","0.489804454521595","3.35425510420389e-06","3.19275642132827e-06","1.58867263989318e-05","1.53303789355769e-05","5.72922426896522e-06","6.16026027328921e-06","613.647259791446","48.1559001640436","6494.02732832711","4.48608147635851e-06","6.9977037491692e-06","7.82814167938521e-06","1168.19879775746","1.56844053197643e-05","2174.52799782103","320.089519132482","5.07634628460326e-06","15564.7852619986","4237.68254127851","6488.51955134841","21881.2999080027","69.5155372074599","1.46253860052588e-05","1.35619148521926e-05","4.755045902092e-06","16643.8571650788","20208.7618979232","9047.76817408382","535.481153104924","1.21019539292267e-05","18.3423173411746","0.191808939075064",1.42147252310228e-09,7.10736261551142e-10,0.186419374214039
"sp|O75438|NDUB1_HUMAN","1.57647361346555e-05","1.74274528482401e-05","11245.5391483403","5834.16056051232","1095.53033586913","1.53303789355769e-05","5440.52940456999","13029.9700010819","7349.3264153285","11023.6807544296","32463.7242234237","29311.9735579486","2943.18416121945","2936.28470092196","12464.2353882189","12643.7338112078","3793.27379937413","4043.31433679921","46330.4083003593","11798.8800678681","8374.92987837356","9379.44907668619","10004.2373642748","9106.49685296929","1.46253860052588e-05","1.35619148521926e-05","14807.9671702303","33792.9550594848","5911.2590896446","4876.42423404288","1.17331664369653e-05","1.21019539292267e-05","13.5725590183727","0.135423493551438",4.58490649469145e-05,2.29245324734572e-05,0.217341683369081
"sp|Q92625|ANS1A_HUMAN","18.3787738968388","329.510443245997","2532.30780178205","1185.37404821208","51.4293893775724","1.53303789355769e-05","784.109486498286","6.16026027328921e-06","955.82807192709","1162.07849894128","37452.2181239179","1955.38899449428","1040.98116402261","1274.72975327953","46400.3124971938","11392.4383116865","3740.90598574672","12365.0928996374","659.780373617928","1690.75332622113","3800.5610142721","1709.99234976984","28.3049210372321","65.3454765565103","159.511682812739","929.599253665336","1305.97296281626","19501.5737063219","1.63289396679538e-05","17018.2455189091","1510.31370272763","1.21019539292267e-05","13.310231557373","0.1346131466338",5.18250880675478e-05,2.59125440337739e-05,0.21786093621886
"sp|Q99757|THIOM_HUMAN","48346.3485646554","84520.3132549469","151567.897194533","165251.991926224","50691.9092525119","87525.0003853037","212531.256616479","189839.637785749","161684.100890532","169151.566012906","461110.047383477","351331.798723261","57259.9551053082","72389.3014459555","114889.548937285","124323.103927057","165389.17431392","150335.239518468","213323.350275238","245759.269498913","135841.484307459","202224.797980773","163492.869928845","217555.946742672","85714.7112460305","100220.035361546","443541.261335504","324291.814943722","46985.8971735038","77615.0070994378","156794.387295072","229210.023530699","12.2679234230219","0.121828105792858",0.000324033797539651,0.000162016898769826,0.226390634376695
"sp|P50213|IDH3A_HUMAN","11355430.510673","7993383.80188107","30389551.2440872","30139620.6173389","27007434.878184","29894238.9243749","43599396.6868253","47249196.2961282","47521435.7647522","48165947.5010792","27866152.5159875","27948287.5977135","12245981.5610461","9472051.43205611","14633719.7348593","14212985.8496101","15296730.4400021","14058095.8176512","40610770.2768261","43140717.8095737","45420712.5954596","44125114.3248985","33157348.7506665","34781056.3960152","24278140.7687296","23733350.9913371","39942385.5775728","40216588.9389295","41148927.9632437","40883366.1312557","34143514.3315689","25777161.8692529","-10.7154995847986","-0.104733268533578",0.00115332535050476,0.000576662675252382,8.69307026005768e-05
"sp|O14562|UBFD1_HUMAN","278.678547377783","651.609554225188","2251.4638893124","3.19275642132827e-06","176.943256747973","52.5525810577173","8448.2993485344","231.082845576228","3387.20954170521","2079.77316576771","15570.7140326034","2264.48165685032","11915.1025358395","3500.07394793822","55278.0519904738","43151.1493961763","72535.0821941572","75825.0901585336","1020.51896652249","2940.52969732189","978.028314504757","4272.20706904995","11457.3783792275","10249.5948427909","19443.0886464183","20219.9202159154","11587.6072926899","3319.75909378786","946.868301893344","181.236529990028","63811.883916916","75719.5351272942","9.42365704108411","0.0969789256417781",0.00666857607049409,0.00333428803524704,0.244868862723993
"sp|O00534|VMA5A_HUMAN","330481.867429964","495561.925869966","146080.932264156","95833.6761388346","393757.666339497","288459.774303472","401190.964798503","384898.083780887","197551.323679148","294298.067769813","126946.321540567","71250.1666178567","459505.175374609","402975.972585757","119028.672057765","284386.641850238","73729.7638780174","84791.0649402145","122125.120118918","139052.502051297","140151.252035854","213959.288933745","126890.113104574","168547.82776033","293872.32331841","236097.76721872","141809.978965605","175433.645451219","244645.293554449","277577.53923686","286524.162456639","203170.083827472","9.66775169226336","0.096821448755458",0.00678222832755736,0.00339111416377868,0.244993323665767
