"Protein","1","1","1","1","1","1","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","LogFC","Zstatistic","QM_fdr","QM_FDRup","QM_FDRdown"
"sp|P06727|APOA4_HUMAN","19.9838576371831","19.5948605620627","22.3503543372885","22.2940257621163","20.3048880716564","20.4692650207701","17.8371844460948","17.5865390760158","17.5572382468667","17.54691650261","19.5836961620437","19.7411563705157","19.9799223183349","20.2120083729282","16.528442431266","16.3119687294426","16.3514805926319","16.2309328692949","17.8292380120897","17.4892297106613","17.555889342717","17.8367782868634","17.5988756059811","17.6061567978219","17.5435327183693","17.7010310918542","17.7266715930391","17.7221662458083","17.6616297230334","17.4933898519582","16.5563565727009","15.9868005430511","-3.13650900976993","-6.54705914105471",3.63080761385487e-07,2.90466488606842e-05,2.8197865651287e-07
"sp|Q99653|CHP1_HUMAN","19.0633038339786","19.1490292153079","19.8292630299681","19.9123557277248","18.697646748503","18.5914452888787","20.2488288173836","20.2750039600899","20.258929420419","20.3050173440717","19.9636375098828","20.0957051372262","19.8916454001972","19.7824021807845","19.6673671476246","19.6003332248321","19.969177076752","20.0323928351446","20.1062536420907","20.1962978169721","19.9084984246894","19.7913256544107","19.9280140022274","19.8915693005242","20.594373824906","20.7940617092073","20.2787529445816","20.2838282040983","20.148972902632","20.2455600947604","20.7062886771225","20.825944968946","0.930819327244675","5.94134026445685",7.39957239993602e-05,6.59382420022408e-05,0.719710317567566
"sp|Q92522|H1X_HUMAN","20.7112790901354","19.9693838087453","17.608389765694","17.2358451792533","18.6421071602254","18.2533660470535","18.7044458973632","18.583464207622","16.04614285345","16.1574032740207","16.0115602308375","15.9137670883303","15.5166168163985","15.7121370920544","15.1506050004938","15.4899737187233","15.0131465751129","15.1682515111041","15.2928960809879","15.7635641067389","15.074593531251","15.8824056787932","13.9130403296682","12.5785956996541","16.1399809349486","16.2272570859644","14.6097546089574","14.5397317831995","16.7498669953477","15.5853590803176","14.2337857094426","14.3476531253953","-3.13065412747863","-5.78494820625672",2.44347728513491e-05,3.84960290195628e-05,8.23552938148344e-06
"sp|Q01433|AMPD2_HUMAN","19.446804695126","19.6830227975787","19.3171544126433","19.6244623838653","18.9544724273575","19.4922468051739","20.0629537302951","20.2856601081172","20.5414787664496","20.5478261423101","19.7561592425339","19.8011445288571","19.7451680064626","19.8184898035346","20.7094197798534","20.6768642193462","20.7340817669406","20.8141601445644","20.3148261470416","20.2347736316368","20.5228236082158","20.5367433081685","20.526285368978","20.4630148616584","19.8737316893773","19.7038798605185","20.2568929620976","20.4605475832416","20.4946778046178","20.7014316177052","20.0576644967104","20.0316577342403","0.887973219909846","5.62705029616703",0.000266148355682348,0.000191557777732294,0.719936507012318
"sp|P13671|CO6_HUMAN","19.6490923942913","19.6821358632734","19.4573952743576","19.3858507359507","19.1910841582876","19.4014315322621","16.5776666776447","15.8873357921014","15.4461514333943","15.8878367215547","15.9903386057683","16.6123085341733","20.0296792676466","19.7746795680845","17.2214963785774","17.0220674295216","15.3995856186288","15.5761020160474","16.01654582044","16.2306460240196","15.5958780938304","15.9984043425752","15.7776633509803","15.8028758645583","17.218703407735","17.6590417274766","16.9624226037518","17.4347292470869","17.5180308099345","17.779367972032","15.4563347316184","16.5272780322317","-2.79678041864941","-5.44796866896131",0.000147136202445524,0.000106134821921434,3.12297045818713e-05
"sp|O75355|ENTP3_HUMAN","-19.3005525392995","-19.1489717326504","13.8220628972979","15.1569238366997","-17.1178734661793","-16.44876427974","14.5632948035433","14.6261558080331","14.8993457511142","15.0499861908062","11.4186797179068","9.84617677782736","8.51934773879512","6.77638780212875","5.71995934092183","6.49329429134149","6.70062487959798","6.75418699954975","13.2196441833842","14.3031178595096","14.2640165680354","14.5379760489915","11.9755701287107","13.4753508199398","8.39095289695045","9.17627378139372","15.5439887332975","15.5102739194826","16.0160580463387","17.462279297725","10.4985451741943","9.65781051130115","18.6972283978447","5.33602303045029",0.000846360041667819,0.000612985933181214,0.720216160744454
"sp|Q9UMY4|SNX12_HUMAN","19.4111971649138","18.9701301262052","20.024486708406","19.9008485879787","19.37169385911","19.2815569240163","19.759987398095","19.7823721510451","20.1212286159148","20.1006174929424","20.4404380943807","20.1481718419995","20.1125025518478","20.0326821799988","20.2710559874154","20.4257690800607","20.0263227275253","20.1125887670943","20.047676041914","19.9425543541922","20.0352735625932","19.7877706014877","20.102120903781","20.0435210202673","20.0050205917034","20.167212543114","20.2756901577628","20.3701108426949","20.826427096756","20.5857031621251","20.273074649544","20.1665812388182","0.663634774373098","5.21619710372549",0.00139864799270523,0.00101950842593287,0.72035129997784
"sp|Q9NQP4|PFD4_HUMAN","20.4547503343327","20.0664032093717","21.1289402853134","21.1868813561818","21.7646356615529","21.4497657079177","21.0430749466821","21.255892441563","21.825605238843","21.8279510946515","21.8093277120646","22.1248608998113","21.6825105189433","21.5911790310226","21.7488501479496","21.7838543913142","21.8365437462368","21.931293085008","21.7078526226148","21.6589906513033","21.9001891836442","21.8781597850545","21.7057499666067","21.6618951076857","22.0889982232993","22.0925303982196","22.0771628338387","21.9795305120744","22.0587019278026","22.1486062225583","21.8924805267806","21.830027210888","0.807384247974056","4.95331887970728",0.00370472537446373,0.00282812106832673,0.720682894781294
"sp|O00186|STXB3_HUMAN","20.1369121272112","20.4261539532869","19.455597884126","19.762329701214","20.7983671152079","20.8038026427252","20.0640602444331","20.0696376210441","19.4986438185023","19.4675352648564","19.5141832662946","19.8963617740506","18.6542446254885","18.6083581118669","18.9133063996803","19.0299540623655","19.2002626851369","18.9148067071783","19.0539160231879","19.0387319880307","19.4218165438597","19.145911673663","19.3739657334587","19.3585037889445","19.2778697699185","19.3340504956645","19.1916532255959","19.1229037290572","18.442508995459","18.9891475459392","19.7831191098209","19.7913392786724","-0.955072542836065","-4.76936790133151",0.000692186192648994,0.00061544820600301,0.000397282034857122
